"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"117";"XAUUSD_DARWINEX";"Buy";"2020.04.16 13:53:00";"1731.00";"0.10000";"2020.04.16 15:40:00";"1728.82";"-22.67";"130172.13";"OOS1";"TrailingStop";"-21.80";"76.48";"1h 47m";""
"118";"XAUUSD_DARWINEX";"Buy";"2020.04.16 17:09:00";"1731.00";"0.10000";"2020.04.16 18:43:00";"1720.03";"-110.57";"130061.56";"OOS1";"SL";"-109.70";"33.08";"1h 34m";""
"119";"XAUUSD_DARWINEX";"Buy";"2020.04.22 10:48:00";"1697.80";"0.10000";"2020.04.22 14:58:00";"1695.04";"-28.45";"130033.12";"OOS1";"TrailingStop";"-60.52";"93.36";"4h 10m";""
"120";"XAUUSD_DARWINEX";"Buy";"2020.04.22 15:20:00";"1697.80";"0.10000";"2020.04.23 02:10:00";"1710.00";"121.15";"130154.27";"OOS1";"TrailingStop";"-35.72";"207.55";"10h 50m";""
"121";"XAUUSD_DARWINEX";"Buy";"2020.04.23 04:26:00";"1718.56";"0.10000";"2020.04.23 06:11:00";"1707.87";"-107.76";"130046.51";"OOS1";"SL";"-106.90";"10.88";"1h 45m";""
"122";"XAUUSD_DARWINEX";"Buy";"2020.04.23 10:03:00";"1718.56";"0.10000";"2020.04.23 19:02:00";"1726.91";"82.64";"130129.15";"OOS1";"TrailingStop";"-83.62";"199.98";"8h 59m";""
"123";"XAUUSD_DARWINEX";"Buy";"2020.04.29 22:40:00";"1715.95";"0.20000";"2020.04.30 15:37:00";"1710.91";"-102.52";"130026.63";"OOS1";"TrailingStop";"-143.04";"112.96";"16h 57m";""
"124";"XAUUSD_DARWINEX";"Buy";"2020.05.04 09:39:00";"1705.07";"0.20000";"2020.05.04 15:26:00";"1700.51";"-92.91";"129933.73";"OOS1";"TrailingStop";"-91.20";"163.16";"5h 47m";""
"125";"XAUUSD_DARWINEX";"Buy";"2020.05.04 16:22:00";"1705.07";"0.20000";"2020.05.04 23:49:00";"1701.00";"-83.11";"129850.63";"OOS1";"TrailingStop";"-102.04";"102.36";"7h 27m";""
"126";"XAUUSD_DARWINEX";"Buy";"2020.05.07 18:45:00";"1708.07";"0.20000";"2020.05.07 22:53:00";"1713.61";"109.09";"129959.71";"OOS1";"TrailingStop";"-44.64";"276.36";"4h 8m";""
"127";"XAUUSD_DARWINEX";"Buy";"2020.05.08 12:15:00";"1721.89";"0.20000";"2020.05.08 15:30:00";"1713.37";"-172.12";"129787.59";"OOS1";"SL";"-170.40";"25.16";"3h 15m";""
"128";"XAUUSD_DARWINEX";"Buy";"2020.05.13 15:21:00";"1710.70";"0.20000";"2020.05.13 16:22:00";"1706.57";"-84.31";"129703.28";"OOS1";"TrailingStop";"-82.60";"146.36";"1h 1m";""
"129";"XAUUSD_DARWINEX";"Buy";"2020.05.13 17:25:00";"1710.70";"0.20000";"2020.05.14 04:39:00";"1712.81";"40.49";"129743.77";"OOS1";"TrailingStop";"-63.24";"177.36";"11h 14m";""
"130";"XAUUSD_DARWINEX";"Buy";"2020.05.14 10:01:00";"1718.02";"0.20000";"2020.05.14 15:08:00";"1713.18";"-98.52";"129645.25";"OOS1";"TrailingStop";"-96.80";"23.56";"5h 7m";""
"131";"XAUUSD_DARWINEX";"Buy";"2020.05.14 16:30:00";"1718.02";"0.20000";"2020.05.15 13:24:00";"1732.32";"284.28";"129929.53";"OOS1";"TrailingStop";"-4.04";"411.16";"20h 54m";""
"132";"XAUUSD_DARWINEX";"Buy";"2020.05.15 15:29:00";"1736.35";"0.20000";"2020.05.15 16:52:00";"1737.45";"20.26";"129949.80";"OOS1";"TrailingStop";"-16.24";"177.36";"1h 23m";""
"133";"XAUUSD_DARWINEX";"Buy";"2020.05.18 02:25:00";"1751.40";"0.20000";"2020.05.18 12:31:00";"1758.57";"141.65";"130091.45";"OOS1";"TrailingStop";"-3.50";"267.96";"10h 6m";""
"134";"XAUUSD_DARWINEX";"Buy";"2020.05.18 16:09:00";"1751.40";"0.20000";"2020.05.18 16:13:00";"1743.70";"-155.75";"129935.70";"OOS1";"SL";"-154.00";"3.16";"4m 0s";""
"135";"XAUUSD_DARWINEX";"Buy";"2020.05.20 04:02:00";"1747.82";"0.20000";"2020.05.20 15:41:00";"1745.88";"-40.55";"129895.15";"OOS1";"TrailingStop";"-38.80";"110.30";"11h 39m";""
"136";"XAUUSD_DARWINEX";"Buy";"2020.05.20 16:00:00";"1747.82";"0.20000";"2020.05.20 17:42:00";"1744.56";"-66.95";"129828.20";"OOS1";"TrailingStop";"-65.20";"85.76";"1h 42m";""
"137";"XAUUSD_DARWINEX";"Buy";"2020.05.20 18:03:00";"1747.82";"0.20000";"2020.05.21 01:30:00";"1745.82";"-41.75";"129786.45";"OOS1";"TrailingStop";"-72.64";"118.30";"7h 27m";""
"138";"XAUUSD_DARWINEX";"Buy";"2020.05.26 06:03:00";"1734.32";"0.20000";"2020.05.26 10:01:00";"1729.90";"-90.13";"129696.32";"OOS1";"TrailingStop";"-88.40";"20.10";"3h 58m";""
"139";"XAUUSD_DARWINEX";"Buy";"2020.05.28 07:23:00";"1715.90";"0.20000";"2020.05.28 17:01:00";"1719.38";"67.88";"129764.20";"OOS1";"TrailingStop";"-12.70";"230.56";"9h 38m";""
"140";"XAUUSD_DARWINEX";"Buy";"2020.05.28 21:56:00";"1715.90";"0.20000";"2020.05.29 04:00:00";"1716.91";"18.48";"129782.69";"OOS1";"TrailingStop";"-12.90";"122.10";"6h 4m";""
"141";"XAUUSD_DARWINEX";"Buy";"2020.05.29 13:38:00";"1727.43";"0.30000";"2020.05.29 21:59:00";"1733.29";"173.21";"129955.90";"OOS1";"End Of Friday (Time)";"-53.46";"310.29";"8h 21m";""
"142";"XAUUSD_DARWINEX";"Buy";"2020.06.01 04:01:00";"1737.77";"0.30000";"2020.06.01 10:44:00";"1738.70";"25.29";"129981.19";"OOS1";"TrailingStop";"-184.26";"202.65";"6h 43m";""
"143";"XAUUSD_DARWINEX";"Buy";"2020.06.01 12:10:00";"1737.77";"0.30000";"2020.06.01 14:23:00";"1731.14";"-201.51";"129779.68";"OOS1";"SL";"-198.90";"16.74";"2h 13m";""
"144";"XAUUSD_DARWINEX";"Buy";"2020.06.01 17:53:00";"1737.77";"0.30000";"2020.06.01 20:53:00";"1735.61";"-67.41";"129712.27";"OOS1";"TrailingStop";"-64.80";"102.84";"3h 0m";""
"145";"XAUUSD_DARWINEX";"Buy";"2020.06.01 21:30:00";"1737.77";"0.30000";"2020.06.02 01:00:00";"1734.29";"-107.07";"129605.21";"OOS1";"TrailingStop";"-104.46";"83.04";"3h 30m";""
"146";"XAUUSD_DARWINEX";"Buy";"2020.06.02 16:20:00";"1744.53";"0.30000";"2020.06.02 18:08:00";"1738.04";"-197.32";"129407.89";"OOS1";"SL";"-194.70";"14.34";"1h 48m";""
"147";"XAUUSD_DARWINEX";"Buy";"2020.06.09 03:56:00";"1700.62";"0.20000";"2020.06.09 07:17:00";"1693.95";"-135.10";"129272.79";"OOS1";"SL";"-133.40";"80.12";"3h 21m";""
"148";"XAUUSD_DARWINEX";"Buy";"2020.06.09 10:36:00";"1700.62";"0.30000";"2020.06.09 15:02:00";"1705.09";"131.55";"129404.34";"OOS1";"TrailingStop";"-16.05";"315.24";"4h 26m";""
"149";"XAUUSD_DARWINEX";"Buy";"2020.06.10 11:17:00";"1720.67";"0.30000";"2020.06.10 17:59:00";"1718.94";"-54.48";"129349.86";"OOS1";"TrailingStop";"-148.95";"195.45";"6h 42m";""
"150";"XAUUSD_DARWINEX";"Buy";"2020.06.10 21:06:00";"1720.67";"0.30000";"2020.06.10 23:28:00";"1733.48";"381.72";"129731.58";"OOS1";"TrailingStop";"-57.15";"570.15";"2h 22m";""
"151";"XAUUSD_DARWINEX";"Buy";"2020.06.11 17:01:00";"1739.68";"0.20000";"2020.06.11 18:42:00";"1738.49";"-25.54";"129706.04";"OOS1";"TrailingStop";"-28.04";"97.90";"1h 41m";""
"152";"XAUUSD_DARWINEX";"Buy";"2020.06.18 03:07:00";"1730.17";"0.30000";"2020.06.18 12:48:00";"1728.05";"-66.20";"129639.84";"OOS1";"TrailingStop";"-194.16";"218.04";"9h 41m";""
"153";"XAUUSD_DARWINEX";"Buy";"2020.06.19 16:15:00";"1737.44";"0.30000";"2020.06.19 21:59:00";"1740.40";"86.19";"129726.04";"OOS1";"End Of Friday (Time)";"-169.86";"231.84";"5h 44m";""
"154";"XAUUSD_DARWINEX";"Buy";"2020.06.23 16:19:00";"1763.06";"0.30000";"2020.06.24 09:42:00";"1765.52";"71.16";"129797.20";"OOS1";"TrailingStop";"-72.45";"313.14";"17h 23m";""
"155";"XAUUSD_DARWINEX";"Buy";"2020.06.24 10:02:00";"1771.00";"0.30000";"2020.06.24 14:21:00";"1773.59";"75.04";"129872.23";"OOS1";"TrailingStop";"-94.86";"251.64";"4h 19m";""
"156";"XAUUSD_DARWINEX";"Buy";"2020.06.24 16:41:00";"1771.00";"0.30000";"2020.06.24 18:19:00";"1769.05";"-61.16";"129811.08";"OOS1";"TrailingStop";"-172.86";"147.24";"1h 38m";""
"157";"XAUUSD_DARWINEX";"Buy";"2020.06.26 19:33:00";"1768.79";"0.30000";"2020.06.26 21:59:00";"1767.35";"-45.85";"129765.23";"OOS1";"End Of Friday (Time)";"-93.96";"40.74";"2h 26m";""
"158";"XAUUSD_DARWINEX";"Buy";"2020.06.29 03:14:00";"1771.95";"0.30000";"2020.06.29 04:49:00";"1769.38";"-79.76";"129685.47";"OOS1";"TrailingStop";"-77.10";"88.65";"1h 35m";""
"159";"XAUUSD_DARWINEX";"Buy";"2020.06.29 05:40:00";"1771.95";"0.30000";"2020.06.29 10:13:00";"1769.20";"-85.16";"129600.31";"OOS1";"TrailingStop";"-82.50";"87.15";"4h 33m";""
"160";"XAUUSD_DARWINEX";"Buy";"2020.06.29 13:55:00";"1771.95";"0.30000";"2020.06.29 15:27:00";"1767.61";"-132.86";"129467.45";"OOS1";"TrailingStop";"-130.20";"38.04";"1h 32m";""
"161";"XAUUSD_DARWINEX";"Buy";"2020.06.29 16:30:00";"1771.95";"0.30000";"2020.06.29 19:35:00";"1768.22";"-114.56";"129352.89";"OOS1";"TrailingStop";"-111.90";"63.15";"3h 5m";""
"162";"XAUUSD_DARWINEX";"Buy";"2020.06.29 22:14:00";"1771.95";"0.30000";"2020.06.30 14:18:00";"1768.98";"-91.76";"129261.13";"OOS1";"TrailingStop";"-98.46";"51.54";"16h 4m";""
"163";"XAUUSD_DARWINEX";"Buy";"2020.06.30 17:33:00";"1775.75";"0.30000";"2020.07.01 13:32:00";"1783.42";"227.44";"129488.57";"OOS1";"TrailingStop";"-9.66";"397.74";"19h 59m";""
"164";"XAUUSD_DARWINEX";"Buy";"2020.07.06 10:03:00";"1777.05";"0.30000";"2020.07.06 17:16:00";"1780.08";"88.23";"129576.80";"OOS1";"TrailingStop";"-90.75";"295.65";"7h 13m";""
"165";"XAUUSD_DARWINEX";"Buy";"2020.07.07 04:04:00";"1786.92";"0.30000";"2020.07.07 10:45:00";"1781.27";"-172.18";"129404.63";"OOS1";"SL";"-169.50";"3.54";"6h 41m";""
"166";"XAUUSD_DARWINEX";"Buy";"2020.07.07 17:00:00";"1786.92";"0.30000";"2020.07.08 03:40:00";"1793.04";"180.92";"129585.55";"OOS1";"TrailingStop";"-2.55";"313.14";"10h 40m";""
"167";"XAUUSD_DARWINEX";"Buy";"2020.07.08 11:06:00";"1797.36";"0.30000";"2020.07.08 21:33:00";"1808.45";"330.00";"129915.55";"OOS1";"TrailingStop";"-27.36";"614.64";"10h 27m";""
"168";"XAUUSD_DARWINEX";"Buy";"2020.07.13 16:14:00";"1810.50";"0.30000";"2020.07.13 17:33:00";"1805.14";"-163.52";"129752.03";"OOS1";"SL";"-160.80";"80.94";"1h 19m";""
"169";"XAUUSD_DARWINEX";"Buy";"2020.07.13 20:17:00";"1810.50";"0.30000";"2020.07.13 21:32:00";"1806.83";"-112.82";"129639.22";"OOS1";"TrailingStop";"-110.10";"31.14";"1h 15m";""
"170";"XAUUSD_DARWINEX";"Buy";"2020.07.15 03:08:00";"1810.79";"0.30000";"2020.07.15 12:34:00";"1808.54";"-70.22";"129569.00";"OOS1";"TrailingStop";"-155.76";"123.78";"9h 26m";""
"171";"XAUUSD_DARWINEX";"Buy";"2020.07.15 17:26:00";"1810.79";"0.30000";"2020.07.16 04:17:00";"1809.14";"-52.22";"129516.79";"OOS1";"TrailingStop";"-138.96";"72.54";"10h 51m";""
"172";"XAUUSD_DARWINEX";"Buy";"2020.07.20 11:49:00";"1811.88";"0.40000";"2020.07.21 15:14:00";"1833.54";"862.78";"130379.56";"OOS1";"PT";"-94.48";"866.40";"1d 3h 25m";""
"173";"XAUUSD_DARWINEX";"Buy";"2020.07.22 02:02:00";"1843.40";"0.40000";"2020.07.22 04:14:00";"1864.65";"846.31";"131225.88";"OOS1";"PT";"-82.08";"850.00";"2h 12m";""
"174";"XAUUSD_DARWINEX";"Buy";"2020.07.23 03:01:00";"1871.95";"0.30000";"2020.07.23 04:01:00";"1868.84";"-96.11";"131129.77";"OOS1";"TrailingStop";"-93.30";"133.95";"1h 0m";""
"175";"XAUUSD_DARWINEX";"Buy";"2020.07.23 09:04:00";"1871.95";"0.30000";"2020.07.23 14:26:00";"1878.63";"197.59";"131327.36";"OOS1";"TrailingStop";"-12.96";"497.85";"5h 22m";""
"176";"XAUUSD_DARWINEX";"Buy";"2020.07.24 16:03:00";"1898.23";"0.30000";"2020.07.24 18:35:00";"1898.66";"10.05";"131337.41";"OOS1";"TrailingStop";"-13.35";"246.84";"2h 32m";""
"177";"XAUUSD_DARWINEX";"Buy";"2020.07.28 07:04:00";"1945.52";"0.30000";"2020.07.28 08:28:00";"1939.06";"-196.72";"131140.69";"OOS1";"SL";"-193.80";"52.95";"1h 24m";""
"178";"XAUUSD_DARWINEX";"Buy";"2020.07.28 17:19:00";"1945.52";"0.20000";"2020.07.28 18:06:00";"1950.08";"89.25";"131229.95";"OOS1";"TrailingStop";"-57.10";"219.20";"47m 0s";""
"179";"XAUUSD_DARWINEX";"Buy";"2020.07.31 06:51:00";"1971.45";"0.20000";"2020.07.31 10:28:00";"1970.25";"-25.97";"131203.98";"OOS1";"TrailingStop";"-101.64";"255.36";"3h 37m";""
"180";"XAUUSD_DARWINEX";"Buy";"2020.07.31 17:58:00";"1971.45";"0.20000";"2020.07.31 19:14:00";"1966.80";"-94.97";"131109.00";"OOS1";"TrailingStop";"-93.00";"110.36";"1h 16m";""
"181";"XAUUSD_DARWINEX";"Buy";"2020.07.31 21:01:00";"1971.45";"0.20000";"2020.07.31 21:59:00";"1970.93";"-12.37";"131096.64";"OOS1";"End Of Friday (Time)";"-26.50";"41.76";"58m 0s";""
"182";"XAUUSD_DARWINEX";"Buy";"2020.08.03 02:03:00";"1984.22";"0.20000";"2020.08.03 03:27:00";"1976.50";"-156.38";"130940.25";"OOS1";"SL";"-154.40";"1.16";"1h 24m";""
"183";"XAUUSD_DARWINEX";"Buy";"2020.08.04 17:39:00";"1989.15";"0.20000";"2020.08.05 01:03:00";"2020.99";"634.81";"131575.06";"OOS1";"PT";"-54.90";"636.80";"7h 24m";""
"184";"XAUUSD_DARWINEX";"Buy";"2020.08.05 07:47:00";"2019.89";"0.20000";"2020.08.05 15:31:00";"2036.34";"326.98";"131902.05";"OOS1";"TrailingStop";"-4.84";"495.90";"7h 44m";""
"185";"XAUUSD_DARWINEX";"Buy";"2020.08.06 14:42:00";"2055.65";"0.20000";"2020.08.06 15:36:00";"2052.75";"-60.06";"131841.98";"OOS1";"TrailingStop";"-58.00";"182.56";"54m 0s";""
"186";"XAUUSD_DARWINEX";"Buy";"2020.08.06 16:00:00";"2055.65";"0.20000";"2020.08.06 17:26:00";"2060.07";"86.34";"131928.33";"OOS1";"TrailingStop";"-3.04";"278.90";"1h 26m";""
"187";"XAUUSD_DARWINEX";"Buy";"2020.08.07 03:03:00";"2069.59";"0.20000";"2020.08.07 06:37:00";"2061.32";"-167.47";"131760.86";"OOS1";"SL";"-165.40";"60.56";"3h 34m";""
"188";"XAUUSD_DARWINEX";"Buy";"2020.08.13 17:37:00";"1949.55";"0.10000";"2020.08.13 21:16:00";"1948.47";"-11.77";"131749.08";"OOS1";"TrailingStop";"-85.32";"166.15";"3h 39m";""
"189";"XAUUSD_DARWINEX";"Buy";"2020.08.17 15:41:00";"1962.08";"0.10000";"2020.08.18 10:44:00";"2008.14";"459.62";"132208.70";"OOS1";"PT";"-50.12";"460.60";"19h 3m";""
"190";"XAUUSD_DARWINEX";"Buy";"2020.08.21 03:02:00";"1955.13";"0.10000";"2020.08.21 04:13:00";"1943.48";"-117.48";"132091.23";"OOS1";"SL";"-116.50";"6.35";"1h 11m";""
"191";"XAUUSD_DARWINEX";"Buy";"2020.08.24 15:04:00";"1955.77";"0.10000";"2020.08.24 16:09:00";"1944.26";"-116.08";"131975.16";"OOS1";"SL";"-115.10";"60.18";"1h 5m";""
"192";"XAUUSD_DARWINEX";"Buy";"2020.08.26 17:26:00";"1937.43";"0.10000";"2020.08.27 04:13:00";"1945.87";"83.43";"132058.58";"OOS1";"TrailingStop";"-46.32";"174.88";"10h 47m";""
"193";"XAUUSD_DARWINEX";"Buy";"2020.08.27 16:14:00";"1954.75";"0.10000";"2020.08.27 16:40:00";"1943.93";"-109.18";"131949.41";"OOS1";"SL";"-108.20";"218.28";"26m 0s";""
"194";"XAUUSD_DARWINEX";"Buy";"2020.08.31 02:29:00";"1973.72";"0.10000";"2020.08.31 09:30:00";"1962.67";"-111.49";"131837.92";"OOS1";"SL";"-110.50";"27.45";"7h 1m";""
"195";"XAUUSD_DARWINEX";"Buy";"2020.08.31 17:12:00";"1973.72";"0.10000";"2020.08.31 17:45:00";"1962.92";"-108.99";"131728.92";"OOS1";"SL";"-108.00";"2.28";"33m 0s";""
"196";"XAUUSD_DARWINEX";"Buy";"2020.08.31 19:10:00";"1973.72";"0.10000";"2020.09.01 13:06:00";"1984.01";"101.91";"131830.84";"OOS1";"TrailingStop";"-86.42";"185.78";"17h 56m";""
"197";"XAUUSD_DARWINEX";"Buy";"2020.09.01 19:22:00";"1976.47";"0.10000";"2020.09.01 21:42:00";"1965.90";"-106.69";"131724.16";"OOS1";"SL";"-105.70";"1.48";"2h 20m";""
"198";"XAUUSD_DARWINEX";"Buy";"2020.09.09 16:15:00";"1940.75";"0.20000";"2020.09.10 10:05:00";"1942.41";"31.26";"131755.41";"OOS1";"TrailingStop";"-18.04";"200.50";"17h 50m";""
"199";"XAUUSD_DARWINEX";"Buy";"2020.09.10 13:58:00";"1950.78";"0.20000";"2020.09.10 17:49:00";"1955.54";"93.25";"131848.66";"OOS1";"TrailingStop";"-115.84";"312.36";"3h 51m";""
"200";"XAUUSD_DARWINEX";"Buy";"2020.09.10 22:00:00";"1950.78";"0.20000";"2020.09.11 05:51:00";"1941.30";"-191.55";"131657.11";"OOS1";"SL";"-189.60";"5.36";"7h 51m";""
"201";"XAUUSD_DARWINEX";"Buy";"2020.09.14 15:50:00";"1954.66";"0.20000";"2020.09.15 10:42:00";"1961.56";"136.05";"131793.16";"OOS1";"TrailingStop";"-33.44";"291.10";"18h 52m";""
"202";"XAUUSD_DARWINEX";"Buy";"2020.09.15 11:00:00";"1962.39";"0.20000";"2020.09.15 16:25:00";"1964.42";"38.64";"131831.80";"OOS1";"TrailingStop";"-7.64";"192.76";"5h 25m";""
"203";"XAUUSD_DARWINEX";"Buy";"2020.09.16 16:11:00";"1972.03";"0.20000";"2020.09.16 16:54:00";"1963.66";"-169.37";"131662.42";"OOS1";"SL";"-167.40";"28.76";"43m 0s";""
"1";"XAUUSD_DARWINEX";"Buy";"2020.09.28 16:34:00";"1875.08";"0.20000";"2020.09.28 16:56:00";"1866.39";"-175.68";"131486.75";"OOS1";"SL";"-173.80";"35.36";"22m 0s";""
"2";"XAUUSD_DARWINEX";"Buy";"2020.09.28 19:20:00";"1875.08";"0.20000";"2020.09.29 08:20:00";"1878.39";"64.32";"131551.08";"OOS1";"TrailingStop";"-43.64";"241.56";"13h 0m";""
"3";"XAUUSD_DARWINEX";"Buy";"2020.09.29 09:53:00";"1882.90";"0.20000";"2020.09.29 15:39:00";"1880.46";"-50.68";"131500.39";"OOS1";"TrailingStop";"-81.30";"147.16";"5h 46m";""
"4";"XAUUSD_DARWINEX";"Buy";"2020.09.30 02:27:00";"1898.96";"0.20000";"2020.09.30 06:01:00";"1890.59";"-169.30";"131331.09";"OOS1";"SL";"-167.40";"5.50";"3h 34m";""
"5";"XAUUSD_DARWINEX";"Buy";"2020.09.30 15:52:00";"1898.96";"0.20000";"2020.09.30 16:33:00";"1890.73";"-166.50";"131164.59";"OOS1";"SL";"-164.60";"23.16";"41m 0s";""
"6";"XAUUSD_DARWINEX";"Buy";"2020.09.30 18:13:00";"1898.96";"0.20000";"2020.09.30 20:08:00";"1890.60";"-169.10";"130995.49";"OOS1";"SL";"-167.20";"63.10";"1h 55m";""
"7";"XAUUSD_DARWINEX";"Buy";"2020.10.01 14:47:00";"1902.12";"0.20000";"2020.10.01 17:08:00";"1897.61";"-92.10";"130903.39";"OOS1";"TrailingStop";"-103.30";"141.56";"2h 21m";""
"8";"XAUUSD_DARWINEX";"Buy";"2020.10.02 09:25:00";"1912.03";"0.20000";"2020.10.02 11:50:00";"1906.52";"-112.11";"130791.28";"OOS1";"TrailingStop";"-110.20";"98.90";"2h 25m";""
"9";"XAUUSD_DARWINEX";"Buy";"2020.10.05 17:22:00";"1916.98";"0.20000";"2020.10.06 05:38:00";"1908.91";"-163.32";"130627.96";"OOS1";"SL";"-161.40";"31.90";"12h 16m";""
"10";"XAUUSD_DARWINEX";"Buy";"2020.10.06 15:02:00";"1918.58";"0.20000";"2020.10.06 18:00:00";"1910.79";"-157.72";"130470.24";"OOS1";"SL";"-155.80";"48.76";"2h 58m";""
"11";"XAUUSD_DARWINEX";"Buy";"2020.10.08 15:23:00";"1897.90";"0.20000";"2020.10.08 17:00:00";"1892.65";"-106.90";"130363.34";"OOS1";"TrailingStop";"-105.00";"51.96";"1h 37m";""
"12";"XAUUSD_DARWINEX";"Buy";"2020.10.09 04:00:00";"1900.50";"0.20000";"2020.10.09 18:55:00";"1920.80";"404.10";"130767.45";"OOS1";"TrailingStop";"0.00";"573.16";"14h 55m";""
"13";"XAUUSD_DARWINEX";"Buy";"2020.10.12 02:07:00";"1930.33";"0.20000";"2020.10.12 03:54:00";"1922.83";"-151.93";"130615.52";"OOS1";"SL";"-150.00";"54.36";"1h 47m";""
"14";"XAUUSD_DARWINEX";"Buy";"2020.10.12 07:45:00";"1930.33";"0.20000";"2020.10.12 10:19:00";"1925.02";"-108.13";"130507.38";"OOS1";"TrailingStop";"-106.20";"29.16";"2h 34m";""
"15";"XAUUSD_DARWINEX";"Buy";"2020.10.16 04:01:00";"1908.80";"0.20000";"2020.10.16 16:05:00";"1904.65";"-84.91";"130422.48";"OOS1";"TrailingStop";"-122.64";"100.16";"12h 4m";""
"16";"XAUUSD_DARWINEX";"Buy";"2020.10.16 17:11:00";"1908.80";"0.20000";"2020.10.16 17:49:00";"1901.68";"-144.31";"130278.16";"OOS1";"SL";"-142.40";"11.10";"38m 0s";""
"17";"XAUUSD_DARWINEX";"Buy";"2020.10.19 13:54:00";"1913.81";"0.20000";"2020.10.19 16:59:00";"1906.85";"-141.11";"130137.05";"OOS1";"SL";"-139.20";"90.56";"3h 5m";""
"18";"XAUUSD_DARWINEX";"Buy";"2020.10.21 03:10:00";"1913.99";"0.20000";"2020.10.21 11:59:00";"1915.51";"28.49";"130165.54";"OOS1";"TrailingStop";"-37.64";"173.56";"8h 49m";""
"19";"XAUUSD_DARWINEX";"Buy";"2020.10.27 03:47:00";"1908.46";"0.30000";"2020.10.27 09:27:00";"1904.18";"-131.26";"130034.27";"OOS1";"TrailingStop";"-128.40";"55.65";"5h 40m";""
"20";"XAUUSD_DARWINEX";"Buy";"2020.10.27 17:18:00";"1908.46";"0.30000";"2020.10.28 00:43:00";"1904.69";"-115.96";"129918.31";"OOS1";"TrailingStop";"-113.10";"86.64";"7h 25m";""
"21";"XAUUSD_DARWINEX";"Buy";"2020.10.30 14:48:00";"1884.86";"0.30000";"2020.10.30 16:04:00";"1882.76";"-65.83";"129852.48";"OOS1";"TrailingStop";"-63.00";"145.14";"1h 16m";""
"22";"XAUUSD_DARWINEX";"Buy";"2020.10.30 17:03:00";"1884.86";"0.30000";"2020.10.30 17:25:00";"1878.53";"-192.73";"129659.76";"OOS1";"SL";"-189.90";"3.54";"22m 0s";""
"23";"XAUUSD_DARWINEX";"Buy";"2020.11.02 11:36:00";"1889.70";"0.30000";"2020.11.03 05:01:00";"1893.04";"97.37";"129757.13";"OOS1";"TrailingStop";"-120.15";"264.24";"17h 25m";""
"24";"XAUUSD_DARWINEX";"Buy";"2020.11.03 10:28:00";"1895.90";"0.30000";"2020.11.03 16:50:00";"1902.06";"181.96";"129939.08";"OOS1";"TrailingStop";"-70.35";"362.94";"6h 22m";""
"25";"XAUUSD_DARWINEX";"Buy";"2020.11.04 14:32:00";"1910.47";"0.30000";"2020.11.04 16:38:00";"1903.82";"-202.37";"129736.72";"OOS1";"SL";"-199.50";"48.54";"2h 6m";""
"26";"XAUUSD_DARWINEX";"Buy";"2020.11.05 10:25:00";"1916.23";"0.20000";"2020.11.05 17:19:00";"1945.30";"579.48";"130316.20";"OOS1";"PT";"-49.84";"581.40";"6h 54m";""
"27";"XAUUSD_DARWINEX";"Buy";"2020.11.06 13:09:00";"1952.65";"0.20000";"2020.11.06 14:40:00";"1950.29";"-49.15";"130267.05";"OOS1";"TrailingStop";"-47.20";"106.16";"1h 31m";""
"28";"XAUUSD_DARWINEX";"Buy";"2020.11.06 15:08:00";"1952.65";"0.20000";"2020.11.06 16:21:00";"1953.26";"10.25";"130277.30";"OOS1";"TrailingStop";"-60.24";"150.96";"1h 13m";""
"29";"XAUUSD_DARWINEX";"Buy";"2020.11.06 18:09:00";"1952.65";"0.20000";"2020.11.06 21:59:00";"1951.82";"-18.55";"130258.74";"OOS1";"End Of Friday (Time)";"-57.64";"48.96";"3h 50m";""
"30";"XAUUSD_DARWINEX";"Buy";"2020.11.09 05:59:00";"1960.20";"0.20000";"2020.11.09 08:53:00";"1957.13";"-63.36";"130195.38";"OOS1";"TrailingStop";"-61.40";"104.30";"2h 54m";""
"31";"XAUUSD_DARWINEX";"Buy";"2020.11.09 10:15:00";"1960.20";"0.20000";"2020.11.09 13:33:00";"1953.22";"-141.56";"130053.82";"OOS1";"SL";"-139.60";"58.36";"3h 18m";""
"32";"XAUUSD_DARWINEX";"Buy";"2020.11.13 14:17:00";"1883.70";"0.20000";"2020.11.13 17:12:00";"1888.98";"103.72";"130157.54";"OOS1";"TrailingStop";"0.00";"259.16";"2h 55m";""
"33";"XAUUSD_DARWINEX";"Buy";"2020.11.16 03:36:00";"1896.66";"0.20000";"2020.11.16 08:20:00";"1889.32";"-148.70";"130008.84";"OOS1";"SL";"-146.80";"45.36";"4h 44m";""
"34";"XAUUSD_DARWINEX";"Buy";"2020.11.20 16:03:00";"1873.97";"0.20000";"2020.11.20 21:59:00";"1873.49";"-11.47";"129997.37";"OOS1";"End Of Friday (Time)";"-54.10";"112.96";"5h 56m";""
"35";"XAUUSD_DARWINEX";"Buy";"2020.12.01 09:48:00";"1789.81";"0.20000";"2020.12.01 16:35:00";"1807.59";"353.81";"130351.18";"OOS1";"TrailingStop";"-17.24";"505.50";"6h 47m";""
