"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"162";"USATECHIDXUSD_DARWINEX";"Buy";"2018.01.22 19:00:00";"6881.5";"0.80000";"2018.01.23 09:09:00";"6938.1";"532.74";"110815.30";"IS";"PT";"-34.65";"452.80";"14h 9m";""
"163";"USATECHIDXUSD_DARWINEX";"Buy";"2018.01.23 20:39:00";"6962.0";"0.80000";"2018.01.24 18:15:00";"6940.6";"-147.49";"110667.82";"IS";"TrailingStop";"-174.65";"243.75";"21h 36m";""
"164";"USATECHIDXUSD_DARWINEX";"Buy";"2018.02.07 17:05:00";"6674.6";"0.40000";"2018.02.07 20:03:00";"6626.9";"-193.00";"110474.82";"IS";"SL";"-190.80";"171.08";"2h 58m";""
"165";"USATECHIDXUSD_DARWINEX";"Buy";"2018.02.12 22:12:00";"6552.1";"0.30000";"2018.02.13 10:28:00";"6490.3";"-187.05";"110287.77";"IS";"SL";"-185.40";"39.81";"12h 16m";""
"166";"USATECHIDXUSD_DARWINEX";"Buy";"2018.02.14 09:07:00";"6567.8";"0.30000";"2018.02.14 15:32:00";"6506.7";"-184.95";"110102.82";"IS";"SL";"-183.30";"83.28";"6h 25m";""
"167";"USATECHIDXUSD_DARWINEX";"Buy";"2018.02.14 21:01:00";"6659.4";"0.30000";"2018.02.15 21:34:00";"6779.8";"370.09";"110472.91";"IS";"PT";"-30.42";"361.20";"1d 0h 33m";""
"168";"USATECHIDXUSD_DARWINEX";"Buy";"2018.02.15 22:01:00";"6783.3";"0.30000";"2018.02.16 21:59:00";"6789.6";"17.25";"110490.16";"IS";"End Of Friday (Time)";"-81.72";"206.91";"23h 58m";""
"169";"USATECHIDXUSD_DARWINEX";"Buy";"2018.02.20 20:52:00";"6838.7";"0.30000";"2018.02.20 22:05:00";"6780.7";"-165.11";"110325.05";"IS";"SL";"-174.00";"0.00";"1h 13m";""
"170";"USATECHIDXUSD_DARWINEX";"Buy";"2018.02.21 15:30:00";"6806.6";"0.30000";"2018.02.22 09:05:00";"6724.6";"-237.23";"110087.83";"IS";"TrailingStop";"-246.12";"217.41";"17h 35m";""
"171";"USATECHIDXUSD_DARWINEX";"Buy";"2018.03.05 18:07:00";"6829.0";"0.30000";"2018.03.07 09:05:00";"6831.5";"47.93";"110135.76";"IS";"TrailingStop";"-29.82";"322.41";"1d 14h 58m";""
"172";"USATECHIDXUSD_DARWINEX";"Buy";"2018.03.07 22:05:00";"6913.6";"0.30000";"2018.03.09 17:16:00";"7038.9";"384.79";"110520.55";"IS";"PT";"-0.72";"375.90";"1d 19h 11m";""
"173";"USATECHIDXUSD_DARWINEX";"Buy";"2018.03.27 10:11:00";"6816.0";"0.30000";"2018.03.27 16:46:00";"6758.1";"-175.35";"110345.20";"IS";"SL";"-173.70";"40.71";"6h 35m";""
"174";"USATECHIDXUSD_DARWINEX";"Buy";"2018.03.29 22:03:00";"6634.3";"0.30000";"2018.04.02 09:05:00";"6542.3";"-267.20";"110078.00";"IS";"SL";"-276.09";"26.91";"3d 11h 2m";""
"175";"USATECHIDXUSD_DARWINEX";"Buy";"2018.04.04 21:06:00";"6472.0";"0.20000";"2018.04.05 09:53:00";"6621.1";"304.13";"110382.13";"IS";"PT";"-10.46";"298.20";"12h 47m";""
"176";"USATECHIDXUSD_DARWINEX";"Buy";"2018.04.10 21:11:00";"6612.8";"0.20000";"2018.04.11 14:05:00";"6541.9";"-135.87";"110246.26";"IS";"SL";"-141.80";"53.14";"16h 54m";""
"177";"USATECHIDXUSD_DARWINEX";"Buy";"2018.04.12 16:45:00";"6652.0";"0.20000";"2018.04.13 21:59:00";"6635.6";"-26.87";"110219.38";"IS";"End Of Friday (Time)";"-73.88";"100.72";"1d 5h 14m";""
"178";"USATECHIDXUSD_DARWINEX";"Buy";"2018.04.17 02:22:00";"6698.7";"0.30000";"2018.04.18 11:44:00";"6841.5";"437.29";"110656.67";"IS";"PT";"-18.12";"428.40";"1d 9h 22m";""
"179";"USATECHIDXUSD_DARWINEX";"Sell";"2018.04.19 16:35:00";"6790.3";"0.30000";"2018.04.20 14:05:00";"6777.9";"30.53";"110687.21";"IS";"TrailingStop";"-75.21";"193.32";"21h 30m";""
"180";"USATECHIDXUSD_DARWINEX";"Sell";"2018.04.24 17:24:00";"6612.9";"0.40000";"2018.04.24 20:51:00";"6504.3";"432.20";"111119.41";"IS";"PT";"-51.88";"434.40";"3h 27m";""
"181";"USATECHIDXUSD_DARWINEX";"Buy";"2018.04.26 03:16:00";"6596.9";"0.40000";"2018.04.26 23:04:00";"6720.6";"506.66";"111626.06";"IS";"PT";"-172.52";"494.80";"19h 48m";""
"182";"USATECHIDXUSD_DARWINEX";"Buy";"2018.05.01 23:00:00";"6685.6";"0.40000";"2018.05.02 16:37:00";"6664.4";"-87.00";"111539.06";"IS";"TrailingStop";"-84.80";"158.68";"17h 37m";""
"183";"USATECHIDXUSD_DARWINEX";"Buy";"2018.05.04 19:25:00";"6751.1";"0.40000";"2018.05.04 21:59:00";"6774.6";"91.80";"111630.87";"IS";"End Of Friday (Time)";"-46.52";"137.04";"2h 34m";""
"184";"USATECHIDXUSD_DARWINEX";"Buy";"2018.05.09 22:07:00";"6898.0";"0.50000";"2018.05.11 21:13:00";"6925.6";"152.82";"111783.69";"IS";"TrailingStop";"-88.70";"370.35";"1d 23h 6m";""
"185";"USATECHIDXUSD_DARWINEX";"Sell";"2018.05.17 20:56:00";"6889.0";"0.50000";"2018.05.18 03:50:00";"6918.2";"-157.11";"111626.57";"IS";"TrailingStop";"-146.00";"106.20";"6h 54m";""
"186";"USATECHIDXUSD_DARWINEX";"Buy";"2018.05.23 21:00:00";"6903.5";"0.60000";"2018.05.24 16:49:00";"6923.7";"138.98";"111765.55";"IS";"TrailingStop";"-60.18";"374.22";"19h 49m";""
"187";"USATECHIDXUSD_DARWINEX";"Buy";"2018.05.25 13:29:00";"6981.0";"0.60000";"2018.05.25 15:08:00";"6950.9";"-183.90";"111581.66";"IS";"SL";"-180.60";"1.62";"1h 39m";""
"188";"USATECHIDXUSD_DARWINEX";"Buy";"2018.05.31 18:39:00";"7000.3";"0.60000";"2018.05.31 20:58:00";"6970.7";"-180.90";"111400.76";"IS";"SL";"-177.60";"111.42";"2h 19m";""
"189";"USATECHIDXUSD_DARWINEX";"Buy";"2018.06.04 20:03:00";"7146.1";"0.60000";"2018.06.06 16:58:00";"7162.2";"177.64";"111578.39";"IS";"TrailingStop";"-87.24";"315.95";"1d 20h 55m";""
"190";"USATECHIDXUSD_DARWINEX";"Buy";"2018.06.07 03:15:00";"7213.7";"0.70000";"2018.06.07 16:36:00";"7192.0";"-155.75";"111422.64";"IS";"TrailingStop";"-151.90";"112.41";"13h 21m";""
"191";"USATECHIDXUSD_DARWINEX";"Buy";"2018.06.12 20:04:00";"7208.7";"0.70000";"2018.06.12 21:38:00";"7182.3";"-188.65";"111233.99";"IS";"SL";"-184.80";"43.11";"1h 34m";""
"192";"USATECHIDXUSD_DARWINEX";"Sell";"2018.06.13 21:08:00";"7216.8";"0.70000";"2018.06.13 22:04:00";"7244.3";"-208.05";"111025.94";"IS";"SL";"-192.50";"173.12";"56m 0s";""
"193";"USATECHIDXUSD_DARWINEX";"Buy";"2018.06.14 17:01:00";"7261.6";"0.70000";"2018.06.15 15:47:00";"7248.0";"-74.45";"110951.48";"IS";"TrailingStop";"-127.68";"215.31";"22h 46m";""
"194";"USATECHIDXUSD_DARWINEX";"Buy";"2018.06.18 20:23:00";"7247.8";"0.70000";"2018.06.19 02:37:00";"7220.9";"-118.36";"110833.13";"IS";"SL";"-188.30";"59.29";"6h 14m";""
"195";"USATECHIDXUSD_DARWINEX";"Buy";"2018.06.19 23:00:00";"7229.9";"0.70000";"2018.06.20 19:42:00";"7301.8";"499.45";"111332.59";"IS";"PT";"-195.58";"503.30";"20h 42m";""
"196";"USATECHIDXUSD_DARWINEX";"Buy";"2018.06.27 15:11:00";"7084.3";"0.60000";"2018.06.27 19:36:00";"7065.2";"-117.90";"111214.68";"IS";"TrailingStop";"-114.60";"276.42";"4h 25m";""
"197";"USATECHIDXUSD_DARWINEX";"Buy";"2018.07.03 02:55:00";"7093.8";"0.50000";"2018.07.03 16:41:00";"7084.4";"-49.75";"111164.93";"IS";"TrailingStop";"-90.65";"249.30";"13h 46m";""
"198";"USATECHIDXUSD_DARWINEX";"Sell";"2018.07.06 14:58:00";"7085.3";"0.50000";"2018.07.06 15:33:00";"7122.5";"-188.75";"110976.18";"IS";"SL";"-186.00";"0.00";"35m 0s";""
"199";"USATECHIDXUSD_DARWINEX";"Buy";"2018.07.06 21:55:00";"7202.5";"0.50000";"2018.07.06 21:59:00";"7205.3";"11.25";"110987.43";"IS";"End Of Friday (Time)";"0.00";"18.80";"4m 0s";""
"200";"USATECHIDXUSD_DARWINEX";"Buy";"2018.07.23 20:52:00";"7366.5";"0.70000";"2018.07.24 15:06:00";"7438.8";"576.04";"111563.48";"IS";"PT";"-30.38";"506.10";"18h 14m";""
"201";"USATECHIDXUSD_DARWINEX";"Buy";"2018.08.01 01:00:00";"7283.1";"0.60000";"2018.08.01 02:02:00";"7241.1";"-255.12";"111308.36";"IS";"SL";"-251.82";"6.60";"1h 2m";""
"202";"USATECHIDXUSD_DARWINEX";"Buy";"2018.08.02 03:05:00";"7280.8";"0.60000";"2018.08.02 07:20:00";"7248.7";"-195.90";"111112.45";"IS";"SL";"-192.60";"19.01";"4h 15m";""
"203";"USATECHIDXUSD_DARWINEX";"Buy";"2018.08.02 20:04:00";"7352.5";"0.60000";"2018.08.03 21:59:00";"7384.1";"207.38";"111319.84";"IS";"End Of Friday (Time)";"-19.44";"318.42";"1d 1h 55m";""
"204";"USATECHIDXUSD_DARWINEX";"Buy";"2018.08.06 22:19:00";"7436.6";"0.60000";"2018.08.10 01:00:00";"7461.6";"209.77";"111529.61";"IS";"TrailingStop";"-33.25";"369.95";"3d 2h 41m";""
"205";"USATECHIDXUSD_DARWINEX";"Sell";"2018.08.17 17:24:00";"7317.4";"0.60000";"2018.08.17 18:32:00";"7347.8";"-185.70";"111343.91";"IS";"SL";"-182.40";"33.84";"1h 8m";""
"206";"USATECHIDXUSD_DARWINEX";"Buy";"2018.08.20 11:00:00";"7407.7";"0.70000";"2018.08.20 16:41:00";"7379.3";"-202.65";"111141.27";"IS";"SL";"-198.80";"6.09";"5h 41m";""
"207";"USATECHIDXUSD_DARWINEX";"Buy";"2018.08.24 08:00:00";"7433.2";"0.70000";"2018.08.24 21:59:00";"7483.0";"344.75";"111486.02";"IS";"End Of Friday (Time)";"-60.48";"398.79";"13h 59m";""
"208";"USATECHIDXUSD_DARWINEX";"Buy";"2018.08.27 22:59:00";"7558.7";"0.70000";"2018.08.29 17:41:00";"7624.4";"480.65";"111966.66";"IS";"PT";"-37.32";"459.90";"1d 18h 42m";""
"209";"USATECHIDXUSD_DARWINEX";"Buy";"2018.08.29 21:36:00";"7650.7";"0.80000";"2018.08.30 21:19:00";"7655.3";"60.51";"112027.17";"IS";"TrailingStop";"-135.53";"320.47";"23h 43m";""
"210";"USATECHIDXUSD_DARWINEX";"Buy";"2018.09.03 04:48:00";"7668.1";"0.80000";"2018.09.04 14:08:00";"7647.5";"-84.86";"111942.30";"IS";"TrailingStop";"-164.80";"135.68";"1d 9h 20m";""
"211";"USATECHIDXUSD_DARWINEX";"Buy";"2018.09.10 13:11:00";"7473.6";"0.70000";"2018.09.10 16:33:00";"7446.3";"-194.95";"111747.36";"IS";"SL";"-191.10";"32.62";"3h 22m";""
"212";"USATECHIDXUSD_DARWINEX";"Buy";"2018.09.11 21:23:00";"7511.2";"0.70000";"2018.09.12 16:09:00";"7491.5";"-117.15";"111630.20";"IS";"TrailingStop";"-137.90";"171.92";"18h 46m";""
"213";"USATECHIDXUSD_DARWINEX";"Buy";"2018.09.18 18:00:00";"7514.7";"0.60000";"2018.09.19 03:04:00";"7486.0";"-154.42";"111475.79";"IS";"SL";"-172.20";"106.02";"9h 4m";""
"214";"USATECHIDXUSD_DARWINEX";"Sell";"2018.09.19 16:45:00";"7465.9";"0.60000";"2018.09.19 18:16:00";"7485.1";"-118.50";"111357.29";"IS";"TrailingStop";"-115.20";"152.05";"1h 31m";""
"215";"USATECHIDXUSD_DARWINEX";"Buy";"2018.09.24 20:40:00";"7534.6";"0.70000";"2018.09.25 17:59:00";"7528.5";"27.24";"111384.53";"IS";"TrailingStop";"-42.70";"256.69";"21h 19m";""
"216";"USATECHIDXUSD_DARWINEX";"Buy";"2018.09.27 18:00:00";"7650.4";"0.70000";"2018.09.27 22:50:00";"7623.9";"-164.75";"111219.78";"IS";"SL";"-185.50";"52.92";"4h 50m";""
"217";"USATECHIDXUSD_DARWINEX";"Buy";"2018.10.02 19:00:00";"7682.5";"0.70000";"2018.10.02 19:51:00";"7656.2";"-187.95";"111031.84";"IS";"SL";"-184.10";"27.79";"51m 0s";""
"218";"USATECHIDXUSD_DARWINEX";"Sell";"2018.10.08 18:33:00";"7325.7";"0.50000";"2018.10.08 20:40:00";"7313.8";"56.75";"111088.59";"IS";"TrailingStop";"-21.80";"298.15";"2h 7m";""
"219";"USATECHIDXUSD_DARWINEX";"Sell";"2018.10.10 16:39:00";"7282.3";"0.50000";"2018.10.10 17:04:00";"7208.4";"366.75";"111455.34";"IS";"PT";"-116.34";"369.50";"25m 0s";""
"220";"USATECHIDXUSD_DARWINEX";"Sell";"2018.10.11 21:45:00";"6908.7";"0.40000";"2018.10.11 21:52:00";"6956.5";"-193.40";"111261.93";"IS";"SL";"-191.20";"74.56";"7m 0s";""
"221";"USATECHIDXUSD_DARWINEX";"Buy";"2018.10.12 06:47:00";"7078.9";"0.40000";"2018.10.12 19:38:00";"7049.9";"-118.20";"111143.73";"IS";"TrailingStop";"-116.00";"303.48";"12h 51m";""
"222";"USATECHIDXUSD_DARWINEX";"Sell";"2018.10.17 16:39:00";"7251.7";"0.30000";"2018.10.17 20:04:00";"7294.9";"-131.25";"111012.48";"IS";"TrailingStop";"-129.60";"137.22";"3h 25m";""
"223";"USATECHIDXUSD_DARWINEX";"Sell";"2018.10.23 09:05:00";"7042.3";"0.30000";"2018.10.23 17:16:00";"6935.9";"317.55";"111330.03";"IS";"PT";"-54.81";"319.20";"8h 11m";""
"224";"USATECHIDXUSD_DARWINEX";"Buy";"2018.10.24 02:44:00";"7125.0";"0.30000";"2018.10.24 10:00:00";"7071.1";"-163.35";"111166.68";"IS";"SL";"-161.70";"104.91";"7h 16m";""
"225";"USATECHIDXUSD_DARWINEX";"Buy";"2018.10.29 02:38:00";"6929.1";"0.20000";"2018.10.29 17:19:00";"6862.3";"-134.70";"111031.98";"IS";"SL";"-133.60";"101.12";"14h 41m";""
"226";"USATECHIDXUSD_DARWINEX";"Buy";"2018.10.31 03:03:00";"6832.5";"0.20000";"2018.10.31 16:01:00";"6979.8";"293.50";"111325.48";"IS";"PT";"-39.46";"294.60";"12h 58m";""
"227";"USATECHIDXUSD_DARWINEX";"Buy";"2018.11.01 21:44:00";"7064.4";"0.20000";"2018.11.02 00:00:00";"6967.0";"-188.95";"111136.53";"IS";"SL";"-194.88";"14.54";"2h 16m";""
"228";"USATECHIDXUSD_DARWINEX";"Buy";"2018.11.02 08:00:00";"7093.3";"0.20000";"2018.11.02 15:10:00";"7026.1";"-135.50";"111001.03";"IS";"SL";"-134.40";"81.92";"7h 10m";""
"229";"USATECHIDXUSD_DARWINEX";"Buy";"2018.11.06 23:01:00";"6998.0";"0.30000";"2018.11.07 17:37:00";"7140.8";"426.75";"111427.78";"IS";"PT";"-101.82";"428.40";"18h 36m";""
"230";"USATECHIDXUSD_DARWINEX";"Buy";"2018.11.07 20:02:00";"7174.1";"0.30000";"2018.11.09 09:47:00";"7116.8";"-152.47";"111275.31";"IS";"TrailingStop";"-171.90";"130.98";"1d 13h 45m";""
"231";"USATECHIDXUSD_DARWINEX";"Buy";"2018.11.15 23:00:00";"6896.1";"0.30000";"2018.11.16 11:27:00";"6834.0";"-187.95";"111087.37";"IS";"SL";"-186.30";"28.98";"12h 27m";""
"232";"USATECHIDXUSD_DARWINEX";"Sell";"2018.11.19 16:50:00";"6793.3";"0.30000";"2018.11.19 20:07:00";"6658.5";"402.75";"111490.12";"IS";"PT";"-9.21";"404.40";"3h 17m";""
"233";"USATECHIDXUSD_DARWINEX";"Buy";"2018.11.26 09:01:00";"6574.5";"0.30000";"2018.11.27 18:04:00";"6711.9";"442.18";"111932.29";"IS";"PT";"-10.92";"412.20";"1d 9h 3m";""
"234";"USATECHIDXUSD_DARWINEX";"Buy";"2018.11.28 06:08:00";"6718.9";"0.30000";"2018.11.28 19:32:00";"6853.4";"401.85";"112334.14";"IS";"PT";"-45.69";"403.50";"13h 24m";""
"235";"USATECHIDXUSD_DARWINEX";"Buy";"2018.11.28 21:04:00";"6880.9";"0.30000";"2018.11.29 17:52:00";"6841.0";"-110.81";"112223.34";"IS";"TrailingStop";"-119.70";"106.11";"20h 48m";""
"236";"USATECHIDXUSD_DARWINEX";"Sell";"2018.12.13 17:53:00";"6743.6";"0.30000";"2018.12.14 21:38:00";"6615.7";"377.03";"112600.37";"IS";"PT";"-144.21";"383.70";"1d 3h 45m";""
"237";"USATECHIDXUSD_DARWINEX";"Sell";"2018.12.19 21:52:00";"6400.4";"0.30000";"2018.12.20 06:53:00";"6275.6";"367.73";"112968.10";"IS";"PT";"-48.48";"374.40";"9h 1m";""
"238";"USATECHIDXUSD_DARWINEX";"Buy";"2018.12.28 06:04:00";"6316.7";"0.20000";"2018.12.28 17:35:00";"6246.6";"-141.30";"112826.80";"IS";"SL";"-140.20";"93.54";"11h 31m";""
"239";"USATECHIDXUSD_DARWINEX";"Sell";"2019.01.03 07:12:00";"6202.2";"0.20000";"2019.01.03 16:30:00";"6268.1";"-132.90";"112693.90";"IS";"TrailingStop";"-131.80";"53.48";"9h 18m";""
"240";"USATECHIDXUSD_DARWINEX";"Buy";"2019.01.04 18:52:00";"6397.6";"0.20000";"2019.01.04 21:59:00";"6400.4";"4.50";"112698.40";"IS";"End Of Friday (Time)";"-33.46";"102.94";"3h 7m";""
"241";"USATECHIDXUSD_DARWINEX";"Buy";"2019.01.07 20:02:00";"6516.5";"0.30000";"2019.01.08 17:53:00";"6460.0";"-139.52";"112558.88";"IS";"TrailingStop";"-169.50";"167.91";"21h 51m";""
"242";"USATECHIDXUSD_DARWINEX";"Buy";"2019.01.09 21:00:00";"6621.6";"0.30000";"2019.01.10 03:09:00";"6560.7";"-173.81";"112385.07";"IS";"SL";"-182.70";"30.51";"6h 9m";""
"243";"USATECHIDXUSD_DARWINEX";"Buy";"2019.01.10 22:25:00";"6615.5";"0.30000";"2019.01.11 21:59:00";"6586.6";"-88.35";"112296.72";"IS";"End Of Friday (Time)";"-167.82";"40.11";"23h 34m";""
"244";"USATECHIDXUSD_DARWINEX";"Buy";"2019.01.15 03:11:00";"6568.1";"0.30000";"2019.01.16 16:46:00";"6705.6";"421.39";"112718.11";"IS";"PT";"-56.22";"412.50";"1d 13h 35m";""
"245";"USATECHIDXUSD_DARWINEX";"Sell";"2019.01.16 23:00:00";"6663.2";"0.30000";"2019.01.17 16:46:00";"6660.6";"6.15";"112724.26";"IS";"TrailingStop";"-23.31";"189.72";"17h 46m";""
"246";"USATECHIDXUSD_DARWINEX";"Buy";"2019.01.17 20:25:00";"6686.8";"0.40000";"2019.01.18 19:16:00";"6814.1";"521.06";"113245.31";"IS";"PT";"-53.36";"509.20";"22h 51m";""
"247";"USATECHIDXUSD_DARWINEX";"Buy";"2019.01.25 07:24:00";"6727.5";"0.40000";"2019.01.25 21:59:00";"6782.4";"217.40";"113462.72";"IS";"End Of Friday (Time)";"-79.32";"299.88";"14h 35m";""
"248";"USATECHIDXUSD_DARWINEX";"Buy";"2019.02.01 08:59:00";"6887.0";"0.40000";"2019.02.01 21:54:00";"6857.8";"-119.00";"113343.72";"IS";"TrailingStop";"-124.96";"139.08";"12h 55m";""
"249";"USATECHIDXUSD_DARWINEX";"Buy";"2019.02.04 20:41:00";"6945.8";"0.50000";"2019.02.06 17:14:00";"6972.8";"202.53";"113546.25";"IS";"TrailingStop";"-110.20";"438.80";"1d 20h 33m";""
"250";"USATECHIDXUSD_DARWINEX";"Buy";"2019.02.12 19:02:00";"7010.7";"0.50000";"2019.02.13 22:51:00";"7009.0";"23.89";"113570.13";"IS";"TrailingStop";"-69.21";"260.85";"1d 3h 49m";""
"251";"USATECHIDXUSD_DARWINEX";"Sell";"2019.02.14 15:55:00";"6995.3";"0.50000";"2019.02.14 19:19:00";"7028.9";"-170.75";"113399.38";"IS";"TrailingStop";"-168.00";"149.15";"3h 24m";""
"252";"USATECHIDXUSD_DARWINEX";"Buy";"2019.02.21 05:36:00";"7090.4";"0.60000";"2019.02.21 14:15:00";"7061.0";"-179.70";"113219.69";"IS";"SL";"-176.40";"88.01";"8h 39m";""
"253";"USATECHIDXUSD_DARWINEX";"Sell";"2019.02.26 03:30:00";"7085.3";"0.60000";"2019.02.26 16:44:00";"7111.1";"-158.10";"113061.59";"IS";"TrailingStop";"-154.80";"107.64";"13h 14m";""
"254";"USATECHIDXUSD_DARWINEX";"Buy";"2019.02.26 20:16:00";"7122.9";"0.60000";"2019.02.27 08:40:00";"7093.3";"-159.82";"112901.77";"IS";"SL";"-177.60";"134.76";"12h 24m";""
"255";"USATECHIDXUSD_DARWINEX";"Buy";"2019.03.01 03:45:00";"7125.0";"0.60000";"2019.03.01 18:27:00";"7111.4";"-84.90";"112816.87";"IS";"TrailingStop";"-81.60";"186.95";"14h 42m";""
"256";"USATECHIDXUSD_DARWINEX";"Buy";"2019.03.04 05:13:00";"7196.9";"0.70000";"2019.03.04 18:00:00";"7168.4";"-203.35";"112613.52";"IS";"SL";"-199.50";"68.39";"12h 47m";""
"257";"USATECHIDXUSD_DARWINEX";"Buy";"2019.03.11 08:44:00";"7032.4";"0.60000";"2019.03.11 16:33:00";"7106.9";"443.70";"113057.22";"OOS1";"PT";"-34.38";"447.00";"7h 49m";""
"258";"USATECHIDXUSD_DARWINEX";"Buy";"2019.03.13 10:03:00";"7206.3";"0.60000";"2019.03.13 17:25:00";"7280.0";"438.90";"113496.12";"OOS1";"PT";"-31.44";"442.20";"7h 22m";""
"259";"USATECHIDXUSD_DARWINEX";"Buy";"2019.03.21 19:27:00";"7458.9";"0.60000";"2019.03.22 14:13:00";"7461.5";"33.38";"113529.51";"OOS1";"TrailingStop";"-2.05";"319.01";"18h 46m";""
"260";"USATECHIDXUSD_DARWINEX";"Buy";"2019.04.02 12:05:00";"7468.3";"0.60000";"2019.04.03 10:33:00";"7545.7";"482.18";"114011.69";"OOS1";"PT";"-42.85";"464.40";"22h 28m";""
"261";"USATECHIDXUSD_DARWINEX";"Buy";"2019.04.04 16:44:00";"7565.4";"0.60000";"2019.04.04 17:22:00";"7534.6";"-188.10";"113823.59";"OOS1";"SL";"-184.80";"28.02";"38m 0s";""
"262";"USATECHIDXUSD_DARWINEX";"Buy";"2019.04.09 01:02:00";"7603.3";"0.70000";"2019.04.09 15:29:00";"7575.0";"-201.95";"113621.64";"OOS1";"SL";"-198.10";"24.92";"14h 27m";""
"263";"USATECHIDXUSD_DARWINEX";"Buy";"2019.04.10 23:00:00";"7614.1";"0.70000";"2019.04.11 16:52:00";"7594.2";"-143.15";"113478.49";"OOS1";"TrailingStop";"-139.30";"148.89";"17h 52m";""
"264";"USATECHIDXUSD_DARWINEX";"Buy";"2019.04.16 07:10:00";"7639.4";"0.80000";"2019.04.16 22:35:00";"7632.8";"-29.09";"113449.40";"OOS1";"TrailingStop";"-52.80";"249.36";"15h 25m";""
"265";"USATECHIDXUSD_DARWINEX";"Buy";"2019.04.17 07:12:00";"7670.6";"0.80000";"2019.04.17 17:00:00";"7666.0";"-41.20";"113408.20";"OOS1";"TrailingStop";"-36.80";"322.96";"9h 48m";""
"266";"USATECHIDXUSD_DARWINEX";"Buy";"2019.04.22 21:00:00";"7707.3";"0.80000";"2019.04.23 17:04:00";"7769.8";"579.94";"113988.13";"OOS1";"PT";"-42.65";"500.00";"20h 4m";""
"267";"USATECHIDXUSD_DARWINEX";"Buy";"2019.04.23 19:00:00";"7798.7";"0.80000";"2019.04.24 19:58:00";"7791.6";"-33.09";"113955.05";"OOS1";"TrailingStop";"-56.80";"219.75";"1d 0h 58m";""
"268";"USATECHIDXUSD_DARWINEX";"Sell";"2019.04.30 01:00:00";"7786.8";"0.70000";"2019.04.30 18:08:00";"7734.2";"364.07";"114319.12";"OOS1";"PT";"-57.41";"367.91";"17h 8m";""
"269";"USATECHIDXUSD_DARWINEX";"Buy";"2019.05.06 21:32:00";"7773.7";"0.60000";"2019.05.07 01:00:00";"7730.5";"-199.49";"114119.63";"OOS1";"TrailingStop";"-259.45";"184.61";"3h 28m";""
"270";"USATECHIDXUSD_DARWINEX";"Buy";"2019.05.14 20:12:00";"7442.5";"0.40000";"2019.05.15 03:21:00";"7397.2";"-169.34";"113950.29";"OOS1";"SL";"-181.20";"25.84";"7h 9m";""
"271";"USATECHIDXUSD_DARWINEX";"Buy";"2019.05.15 21:01:00";"7516.5";"0.40000";"2019.05.16 04:11:00";"7470.8";"-170.94";"113779.34";"OOS1";"SL";"-182.80";"36.64";"7h 10m";""
"272";"USATECHIDXUSD_DARWINEX";"Sell";"2019.05.23 04:33:00";"7370.8";"0.40000";"2019.05.23 19:16:00";"7274.2";"384.20";"114163.54";"OOS1";"PT";"-61.88";"386.40";"14h 43m";""
"273";"USATECHIDXUSD_DARWINEX";"Buy";"2019.05.28 08:21:00";"7338.6";"0.50000";"2019.05.28 11:13:00";"7298.9";"-201.25";"113962.29";"OOS1";"SL";"-198.50";"29.34";"2h 52m";""
"274";"USATECHIDXUSD_DARWINEX";"Sell";"2019.05.28 22:40:00";"7282.1";"0.40000";"2019.05.29 18:39:00";"7192.8";"355.00";"114317.29";"OOS1";"PT";"-37.44";"357.20";"19h 59m";""
"275";"USATECHIDXUSD_DARWINEX";"Buy";"2019.06.07 05:12:00";"7276.1";"0.40000";"2019.06.07 17:01:00";"7374.8";"392.60";"114709.89";"OOS1";"PT";"-26.16";"394.80";"11h 49m";""
"276";"USATECHIDXUSD_DARWINEX";"Buy";"2019.06.18 11:16:00";"7547.4";"0.50000";"2019.06.18 16:44:00";"7640.5";"462.75";"115172.64";"OOS1";"PT";"-11.20";"465.50";"5h 28m";""
"277";"USATECHIDXUSD_DARWINEX";"Buy";"2019.06.20 02:13:00";"7686.9";"0.50000";"2019.06.20 15:31:00";"7777.9";"452.25";"115624.89";"OOS1";"PT";"-15.70";"455.00";"13h 18m";""
"278";"USATECHIDXUSD_DARWINEX";"Buy";"2019.06.24 06:46:00";"7755.3";"0.50000";"2019.06.24 16:58:00";"7719.9";"-179.75";"115445.14";"OOS1";"SL";"-177.00";"38.30";"10h 12m";""
"279";"USATECHIDXUSD_DARWINEX";"Sell";"2019.06.25 05:33:00";"7722.7";"0.50000";"2019.06.25 16:16:00";"7725.0";"-14.25";"115430.89";"OOS1";"TrailingStop";"-11.50";"191.20";"10h 43m";""
"280";"USATECHIDXUSD_DARWINEX";"Buy";"2019.07.01 08:19:00";"7778.0";"0.50000";"2019.07.01 19:26:00";"7758.3";"-101.25";"115329.64";"OOS1";"TrailingStop";"-98.50";"223.79";"11h 7m";""
"281";"USATECHIDXUSD_DARWINEX";"Buy";"2019.07.04 16:35:00";"7873.4";"0.60000";"2019.07.05 11:59:00";"7845.5";"-149.62";"115180.02";"OOS1";"TrailingStop";"-167.40";"51.36";"19h 24m";""
