"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"443";"XAUUSD_DARWINEX";"Buy";"2015.03.16 07:41:00";"1161.72";"0.40000";"2015.03.16 10:29:00";"1160.26";"-60.72";"100040.88";"IST";"TrailingStop";"-58.40";"93.08";"2h 48m";""
"477";"XAUUSD_DARWINEX";"Buy";"2015.03.18 20:05:00";"1159.83";"0.40000";"2015.03.18 21:13:00";"1173.64";"550.08";"100590.97";"IST";"PT";"0.00";"552.40";"1h 8m";""
"500";"XAUUSD_DARWINEX";"Buy";"2015.03.20 15:46:00";"1177.74";"0.40000";"2015.03.20 20:14:00";"1182.80";"200.04";"100791.01";"IST";"TrailingStop";"-16.44";"408.28";"4h 28m";""
"507";"XAUUSD_DARWINEX";"Buy";"2015.03.23 16:23:00";"1187.95";"0.40000";"2015.03.24 03:05:00";"1187.71";"-11.98";"100779.04";"IST";"TrailingStop";"-147.64";"145.16";"10h 42m";""
"514";"XAUUSD_DARWINEX";"Buy";"2015.03.24 10:36:00";"1191.58";"0.40000";"2015.03.24 14:10:00";"1191.75";"4.42";"100783.45";"IST";"TrailingStop";"-65.72";"136.36";"3h 34m";""
"517";"XAUUSD_DARWINEX";"Buy";"2015.03.24 18:47:00";"1191.58";"0.40000";"2015.03.25 03:03:00";"1190.88";"-30.38";"100753.07";"IST";"TrailingStop";"-29.48";"115.96";"8h 16m";""
"526";"XAUUSD_DARWINEX";"Buy";"2015.03.25 13:13:00";"1194.99";"0.40000";"2015.03.25 16:41:00";"1194.76";"-11.59";"100741.48";"IST";"TrailingStop";"-44.84";"187.96";"3h 28m";""
"527";"XAUUSD_DARWINEX";"Buy";"2015.03.26 00:00:00";"1195.47";"0.40000";"2015.03.26 10:02:00";"1208.98";"538.01";"101279.48";"IST";"PT";"-40.08";"540.40";"10h 2m";""
"573";"XAUUSD_DARWINEX";"Buy";"2015.04.01 15:21:00";"1190.72";"0.40000";"2015.04.01 19:16:00";"1204.36";"543.22";"101822.70";"IST";"PT";"0.00";"545.60";"3h 55m";""
"585";"XAUUSD_DARWINEX";"Buy";"2015.04.06 01:00:00";"1213.26";"0.40000";"2015.04.06 10:44:00";"1222.37";"361.97";"102184.68";"IST";"PT";"-14.40";"364.40";"9h 44m";""
"669";"XAUUSD_DARWINEX";"Buy";"2015.04.15 20:16:00";"1201.43";"0.40000";"2015.04.16 06:42:00";"1204.08";"103.60";"102288.27";"IST";"TrailingStop";"-35.36";"245.16";"10h 26m";""
"742";"XAUUSD_DARWINEX";"Buy";"2015.04.27 17:05:00";"1195.90";"0.40000";"2015.04.27 20:29:00";"1204.38";"336.81";"102625.09";"IST";"TrailingStop";"-15.28";"452.72";"3h 24m";""
"744";"XAUUSD_DARWINEX";"Buy";"2015.04.28 17:00:00";"1207.22";"0.40000";"2015.04.28 22:50:00";"1211.87";"183.59";"102808.67";"IST";"TrailingStop";"0.00";"312.44";"5h 50m";""
"805";"XAUUSD_DARWINEX";"Buy";"2015.05.05 14:25:00";"1192.81";"0.40000";"2015.05.05 16:34:00";"1195.34";"98.81";"102907.48";"IST";"TrailingStop";"-119.68";"239.96";"2h 9m";""
"868";"XAUUSD_DARWINEX";"Buy";"2015.05.12 13:08:00";"1191.77";"0.50000";"2015.05.12 16:03:00";"1192.87";"52.02";"102959.51";"IST";"TrailingStop";"0.00";"262.75";"2h 55m";""
"871";"XAUUSD_DARWINEX";"Buy";"2015.05.13 14:21:00";"1197.03";"0.50000";"2015.05.13 16:47:00";"1208.97";"594.01";"103553.52";"IST";"PT";"-105.00";"597.00";"2h 26m";""
"875";"XAUUSD_DARWINEX";"Buy";"2015.05.14 09:59:00";"1218.86";"0.40000";"2015.05.14 10:50:00";"1214.83";"-163.64";"103389.88";"IST";"SL";"-161.20";"0.32";"51m 0s";""
"877";"XAUUSD_DARWINEX";"Buy";"2015.05.14 13:12:00";"1218.86";"0.40000";"2015.05.14 14:37:00";"1216.65";"-90.84";"103299.04";"IST";"TrailingStop";"-88.40";"38.88";"1h 25m";""
"878";"XAUUSD_DARWINEX";"Buy";"2015.05.14 15:07:00";"1218.86";"0.40000";"2015.05.14 17:53:00";"1222.57";"145.96";"103445.00";"IST";"TrailingStop";"-143.12";"336.40";"2h 46m";""
"898";"XAUUSD_DARWINEX";"Buy";"2015.05.18 08:44:00";"1226.14";"0.40000";"2015.05.18 14:17:00";"1227.12";"36.75";"103481.75";"IST";"TrailingStop";"0.00";"247.56";"5h 33m";""
"899";"XAUUSD_DARWINEX";"Buy";"2015.05.18 22:28:00";"1226.14";"0.40000";"2015.05.19 04:45:00";"1222.05";"-166.05";"103315.70";"IST";"SL";"-163.60";"4.36";"6h 17m";""
"939";"XAUUSD_DARWINEX";"Buy";"2015.05.22 10:45:00";"1212.76";"0.50000";"2015.05.22 14:24:00";"1211.35";"-73.53";"103242.16";"IST";"TrailingStop";"-70.50";"103.95";"3h 39m";""
"982";"XAUUSD_DARWINEX";"Buy";"2015.05.29 15:31:00";"1192.15";"0.50000";"2015.05.29 18:03:00";"1190.11";"-104.98";"103137.18";"IST";"TrailingStop";"-178.95";"86.15";"2h 32m";""
"992";"XAUUSD_DARWINEX";"Buy";"2015.06.01 16:22:00";"1193.87";"0.50000";"2015.06.01 17:00:00";"1201.66";"386.52";"103523.70";"IST";"TrailingStop";"0.00";"518.90";"38m 0s";""
"1050";"XAUUSD_DARWINEX";"Buy";"2015.06.09 18:22:00";"1177.58";"0.50000";"2015.06.10 00:00:00";"1176.10";"-76.94";"103446.76";"IST";"TrailingStop";"-74.00";"56.90";"5h 38m";""
"1057";"XAUUSD_DARWINEX";"Buy";"2015.06.10 10:09:00";"1182.90";"0.50000";"2015.06.10 16:52:00";"1188.56";"280.04";"103726.80";"IST";"TrailingStop";"0.00";"467.95";"6h 43m";""
